filename,duration,original_dB,scaled_dB,
bookcase_m6,0.6172562358276644,68.5106301422883,65,
bucket_m6,0.7987755102040817,65.58380586702927,65,
clock_m6,0.5601814058956917,68.34025519707177,64.99999999999999,
drawer_m6,0.5705668934240363,68.12579390768872,65,
fan_m6,0.6224489795918368,66.83171991062818,65,
fim_m6,0.3681632653061224,68.27317636537119,65,
fimbookcase_m6,0.9854195011337868,68.42342689560907,65,
fimbucket_m6,1.166938775510204,66.62371664651255,65,
fimclock_m6,0.9283446712018141,68.31377688401145,65,
fimdrawer_m6,0.9387301587301587,68.18419381688108,64.99999999999999,
fimfan_m6,0.9906122448979592,67.42466978858113,65,
fimlamp_m6,0.9022222222222223,69.9858912132735,64.99999999999999,
fimmirror_m6,0.8964172335600907,66.3490588335475,65,
fimsofa_m6,1.1306349206349207,67.74015812340778,65,
hap_m6,0.25482993197278914,69.75392423488393,65,
hapbookcase_m6,0.8720861678004536,68.91212700158633,65,
hapbucket_m6,1.0536054421768708,67.01377293942171,65,
hapclock_m6,0.8150113378684807,68.83358105467515,65,
hapdrawer_m6,0.8253968253968254,68.69645482612222,65,
hapfan_m6,0.8772789115646259,67.8997864032646,65,
haplamp_m6,0.7888888888888889,70.53695584558118,65,
hapmirror_m6,0.7830839002267573,66.86150658474116,64.99999999999999,
hapsofa_m6,1.0173015873015874,68.1561224042287,65,
lamp_m6,0.5340589569160997,70.86604873284138,65,
mirror_m6,0.5282539682539683,64.21298540121887,64.99999999999999,
sofa_m6,0.7624716553287982,67.45731361505536,64.99999999999999,
filename,duration,original_dB,scaled_dB,
nimbookcase_m6,0.9773469387755102,65.13246006012105,65,
nimbucket_m6,1.1588662131519274,65.11197842426431,65,
nimclock_m6,0.9202721088435374,65.14055812483394,65.00000000000001,
nimdrawer_m6,0.9306575963718821,65.13900893475962,64.99999999999999,
nimfan_m6,0.9825396825396825,65.1317757043085,65,
nimlamp_m6,0.8941496598639456,65.14459185457851,65,
nimmirror_m6,0.888344671201814,65.14551189510152,65,
nimsofa_m6,1.122562358276644,65.11556272753145,64.99999999999999,
filename,duration,original_dB,scaled_dB,
togbookcase_m6,0.8297052154195012,64.60651913479336,65,
togbucket_m6,1.0112244897959184,64.67982867163535,65,
togclock_m6,0.7726303854875284,64.57600754516659,65,
togdrawer_m6,0.783015873015873,64.58190337055102,65,
togfan_m6,0.8348979591836735,64.60908685250595,65,
toglamp_m6,0.7465079365079365,64.56038750967546,65,
togmirror_m6,0.740702947845805,64.55674770727049,65.00000000000001,
togsofa_m6,0.974920634920635,64.66745168543734,64.99999999999999,
