filename,duration,original_dB,scaled_dB,
bookcase_f4,0.6327437641723356,58.17136935481196,65,
bucket_f4,0.6431519274376417,59.34612967502353,65,
clock_f4,0.4403628117913832,58.730098522420235,65,
drawer_f4,0.5241950113378685,60.59258529537729,65,
fan_f4,0.5819954648526077,57.20190009874809,65,
fim_f4,0.3614739229024943,60.02687524976538,65.00000000000001,
fimbookcase_f4,0.9942176870748299,58.940674033356686,65,
fimbucket_f4,1.004625850340136,59.60352802718901,64.99999999999999,
fimclock_f4,0.8018367346938775,59.362921110824665,65.00000000000001,
fimdrawer_f4,0.8856689342403629,60.37052199015467,65,
fimfan_f4,0.943469387755102,58.508845595776506,65,
fimlamp_f4,0.8877324263038548,61.0046185120767,65,
fimmirror_f4,0.957936507936508,57.66541012066624,64.99999999999999,
fimsofa_f4,1.017437641723356,59.41275849696907,65,
hap_f4,0.33668934240362813,67.23327414560451,65,
hapbookcase_f4,0.9694331065759637,63.55087483785574,65,
hapbucket_f4,0.9798412698412698,63.769111133154325,65,
hapclock_f4,0.7770521541950114,64.33683331526863,65.00000000000001,
hapdrawer_f4,0.8608843537414966,64.41885789334138,64.99999999999999,
hapfan_f4,0.9186848072562358,63.56174818699475,65,
haplamp_f4,0.8629478458049886,64.68099790128058,65,
hapmirror_f4,0.9331519274376417,63.25931934482435,65,
hapsofa_f4,0.9926530612244898,63.65986705522927,64.99999999999999,
lamp_f4,0.5262585034013605,61.56782506006175,65,
mirror_f4,0.5964625850340136,55.164119639962344,65,
sofa_f4,0.6559637188208617,59.03312993901544,65,
filename,duration,original_dB,scaled_dB,
nimbookcase_f4,0.920453514739229,62.213921738788684,65,
nimbucket_f4,0.9308616780045351,62.53943393338487,64.99999999999999,
nimclock_f4,0.7280725623582767,62.979606561454915,65,
nimdrawer_f4,0.8119047619047619,63.255191377126664,65,
nimfan_f4,0.8697052154195012,62.1375460130332,65,
nimlamp_f4,0.813968253968254,63.617528427876444,65,
nimmirror_f4,0.884172335600907,61.717465843409855,65,
nimsofa_f4,0.9436734693877551,62.40608269731298,65,
filename,duration,original_dB,scaled_dB,
togbookcase_f4,0.8858049886621315,64.93083658937321,65,
togbucket_f4,0.8962131519274377,64.93168417260199,64.99999999999999,
togclock_f4,0.6934240362811791,64.91146299796624,64.99999999999999,
togdrawer_f4,0.7772562358276645,64.92111243316052,64.99999999999999,
togfan_f4,0.8350566893424036,64.92661907695148,64.99999999999999,
toglamp_f4,0.7793197278911564,64.9213057328625,65.00000000000001,
togmirror_f4,0.8495238095238096,64.92789299493658,65,
togsofa_f4,0.9090249433106576,64.93265293236065,65,
