filename,duration,original_dB,scaled_dB,
bookcase_f2,0.5943537414965986,63.96994218587664,65,
bucket_f2,0.7314285714285714,60.10276128672351,65,
clock_f2,0.5572789115646258,59.12593436454169,65,
drawer_f2,0.519546485260771,58.93560690138649,65,
fan_f2,0.4839909297052154,57.46959528289793,65,
fim_f2,0.37587301587301586,63.094579550890224,65,
fimbookcase_f2,0.9702267573696145,63.65141104245984,64.99999999999999,
fimbucket_f2,1.1073015873015872,61.36266726158905,65.00000000000001,
fimclock_f2,0.9331519274376417,61.17176893381536,65,
fimdrawer_f2,0.8954195011337869,61.17306100291246,65.00000000000001,
fimfan_f2,0.8598639455782313,60.81242746354741,65.00000000000001,
fimlamp_f2,0.8228571428571428,62.822808508432004,65,
fimmirror_f2,1.0492517006802722,60.477353652064416,65,
fimsofa_f2,1.1305215419501133,61.43322983735209,65,
hap_f2,0.4201360544217687,65.54162079814564,65,
hapbookcase_f2,1.0144897959183674,64.69090146928355,65.00000000000001,
hapbucket_f2,1.15156462585034,62.91664746714068,65,
hapclock_f2,0.9774149659863945,63.02341069358644,65,
hapdrawer_f2,0.9396825396825397,63.08431863824659,65,
hapfan_f2,0.9041269841269841,62.93047984673754,64.99999999999999,
haplamp_f2,0.8671201814058956,64.26425734470598,65,
hapmirror_f2,1.093514739229025,62.4214816527003,64.99999999999999,
hapsofa_f2,1.1747845804988661,62.93863754722895,64.99999999999999,
lamp_f2,0.446984126984127,62.58032660933765,64.99999999999999,
mirror_f2,0.6733786848072563,57.78852214081209,65,
sofa_f2,0.7546485260770975,60.28624524199039,65,
filename,duration,original_dB,scaled_dB,
nim_bookcase_f2,0.8180725623582766,64.66754567676574,65,
nim_bucket_f2,0.9551473922902495,64.71687142401389,65,
nim_clock_f2,0.7809977324263039,64.6511169057422,64.99999999999999,
nim_drawer_f2,0.743265306122449,64.63262056921606,64.99999999999999,
nim_fan_f2,0.7077097505668934,64.61332989253701,64.99999999999999,
nim_lamp_f2,0.670702947845805,64.59095296912339,65,
nim_mirror_f2,0.8970975056689342,64.69787871954826,65.00000000000001,
nim_sofa_f2,0.9783673469387755,64.7237943579189,65,
filename,duration,original_dB,scaled_dB,
togbookcase_f2,0.8336961451247166,66.62843191432593,65,
togbucket_f2,0.9707709750566893,66.4323369193314,65,
togclock_f2,0.7966213151927438,66.69117884946297,65.00000000000001,
togdrawer_f2,0.7588888888888888,66.76026517332902,65,
togfan_f2,0.7233333333333334,66.83083435732149,64.99999999999999,
toglamp_f2,0.6863265306122449,66.91064380417151,65,
togmirror_f2,0.9127210884353741,66.50923814800068,65,
togsofa_f2,0.9939909297052154,66.40373106012485,65,
