filename,duration,original_dB,scaled_dB,
bookcase_m4,0.49854875283446715,55.06725555678912,65,
bucket_m4,0.7401360544217687,54.02094683044577,65,
clock_m4,0.5369614512471655,55.82649458795387,64.99999999999999,
drawer_m4,0.44684807256235826,58.335012422043874,65,
fan_m4,0.5513832199546486,57.61978346165762,65,
fim_m4,0.3395918367346939,60.101627617121736,65,
fimbookcase_m4,0.838140589569161,57.8233103754645,65.00000000000001,
fimbucket_m4,1.0797278911564625,56.94588567743242,65,
fimclock_m4,0.8765532879818594,57.999691760604875,65.00000000000001,
fimdrawer_m4,0.7864399092970522,59.18704580812829,65,
fimfan_m4,0.8909750566893424,58.738490912642035,65,
fimlamp_m4,0.7684807256235827,57.76055902737565,65,
fimmirror_m4,0.9168707482993197,56.715862227089026,65,
fimsofa_m4,1.0195691609977324,57.35917918616276,65,
hap_m4,0.3294331065759637,58.656597591365966,65,
hapbookcase_m4,0.8279818594104308,56.86096234747731,65,
hapbucket_m4,1.0695691609977325,56.02839569104462,65.00000000000001,
hapclock_m4,0.8663945578231292,57.127666236845904,65,
hapdrawer_m4,0.776281179138322,58.474403341608394,64.99999999999999,
hapfan_m4,0.8808163265306123,58.03705956683113,64.99999999999999,
haplamp_m4,0.7583219954648526,56.67946465540532,65,
hapmirror_m4,0.9067120181405895,55.53843504868949,64.99999999999999,
hapsofa_m4,1.0094104308390022,56.48376486566832,65,
lamp_m4,0.4288888888888889,54.139043438063624,65,
mirror_m4,0.5772789115646259,51.56590482445057,65,
sofa_m4,0.6799773242630386,54.843582786309526,65,
filename,duration,original_dB,scaled_dB,
togbookcase_m4,0.7651700680272109,64.62049730185066,65,
togbucket_m4,1.0067573696145125,64.71462822020771,65,
togclock_m4,0.8035827664399093,64.63941002004307,65,
togdrawer_m4,0.713469387755102,64.59166000274655,64.99999999999999,
togfan_m4,0.8180045351473922,64.64603527952607,65.00000000000001,
toglamp_m4,0.6955102040816327,64.58059782177789,65,
togmirror_m4,0.8439002267573696,64.65733877653606,64.99999999999999,
togsofa_m4,0.9465986394557823,64.6958321584136,65.00000000000001,
